id,x,y,width,height,text,type
0,75.0,9.0,35.5,31.0,40,y-axis-label
1,75.0,132.0,35.5,31.0,35,y-axis-label
2,7.5,213.0,31.0,110.5,%BLEU,y-axis-title
3,75.0,255.0,35.5,31.0,30,y-axis-label
4,75.0,378.0,35.5,31.0,25,y-axis-label
5,75.0,501.0,35.5,31.0,20,y-axis-label
6,177.0,531.0,37.0,31.0,10,x-axis-label
7,247.5,531.0,37.0,31.0,20,x-axis-label
8,318.0,531.0,37.0,31.0,30,x-axis-label
9,388.5,531.0,37.0,31.0,40,x-axis-label
10,459.0,531.0,35.5,31.0,50,x-axis-label
11,528.0,531.0,37.0,31.0,60,x-axis-label
12,598.5,531.0,37.0,31.0,70,x-axis-label
13,669.0,531.0,37.0,31.0,80,x-axis-label
14,739.5,531.0,37.0,31.0,90,x-axis-label
15,801.0,531.0,53.5,31.0,100,x-axis-label
16,424.5,577.5,103.0,31.0,sample,x-axis-title
