id,x,y,width,height,text,type
0,6.0,4.5,29.5,28.0,54,y-axis-label
1,715.5,28.5,28.0,26.5,W,legend-label
2,699.0,54.0,44.5,26.5,WT,legend-label
3,682.5,78.0,61.0,26.5,WTL,legend-label
4,663.0,102.0,80.5,28.0,WTLG,legend-label
5,6.0,82.5,29.5,28.0,52,y-axis-label
6,6.0,160.5,29.5,26.5,50,y-axis-label
7,6.0,238.5,29.5,26.5,48,y-axis-label
8,6.0,316.5,29.5,26.5,46,y-axis-label
9,6.0,394.5,29.5,26.5,44,y-axis-label
10,6.0,472.5,29.5,26.5,42,y-axis-label
11,42.0,496.5,16.0,26.5,0,x-axis-label
12,174.0,496.5,16.0,26.5,1,x-axis-label
13,306.0,496.5,16.0,26.5,2,x-axis-label
14,570.0,496.5,16.0,26.5,4,x-axis-label
15,702.0,496.5,16.0,26.5,5,x-axis-label
16,834.0,496.5,16.0,26.5,6,x-axis-label
17,438.0,496.5,16.0,26.5,3,x-axis-label
