id,x,y,width,height,text,type
0,246.0,9.0,389.5,19.0,Correlation between evaluations by Human and LSA,title
7,28.5,33.0,35.5,17.5,0.55,y-axis-label
8,748.5,48.0,46.0,17.5,R 200,legend-label
10,748.5,67.5,46.0,17.5,R 250,legend-label
12,748.5,87.0,46.0,17.5,R 300,legend-label
14,748.5,106.5,46.0,17.5,R 350,legend-label
16,748.5,124.5,46.0,19.0,R 400,legend-label
18,37.5,97.5,26.5,17.5,0.5,y-axis-label
19,28.5,162.0,35.5,17.5,0.45,y-axis-label
20,37.5,226.5,26.5,17.5,0.4,y-axis-label
21,9.0,288.0,17.5,83.5,Correlation,y-axis-title
22,28.5,291.0,35.5,17.5,0.35,y-axis-label
23,37.5,355.5,26.5,17.5,0.3,y-axis-label
24,28.5,420.0,35.5,17.5,0.25,y-axis-label
25,37.5,484.5,26.5,17.5,0.2,y-axis-label
26,28.5,549.0,35.5,17.5,0.15,y-axis-label
27,37.5,613.5,26.5,17.5,0.1,y-axis-label
28,126.0,630.0,26.5,17.5,0.1,x-axis-label
29,201.0,630.0,25.0,17.5,0.2,x-axis-label
30,276.0,630.0,25.0,17.5,0.3,x-axis-label
31,349.5,630.0,26.5,17.5,0.4,x-axis-label
32,424.5,630.0,26.5,17.5,0.5,x-axis-label
33,400.5,649.5,77.5,19.0,Threshold,x-axis-title
34,499.5,630.0,25.0,17.5,0.6,x-axis-label
35,574.5,630.0,25.0,17.5,0.7,x-axis-label
36,648.0,630.0,26.5,17.5,0.8,x-axis-label
37,723.0,630.0,26.5,17.5,0.9,x-axis-label
38,804.0,630.0,13.0,17.5,1,x-axis-label
