id,x,y,width,height,text,type
0,40.5,69.0,16.0,22.0,0.4,y-axis-label
1,40.5,163.5,16.0,22.0,0.3,y-axis-label
2,7.5,246.0,16.0,20.5,slrt,y-axis-title
3,40.5,258.0,16.0,22.0,0.2,y-axis-label
4,40.5,352.5,16.0,22.0,0.1,y-axis-label
5,40.5,447.0,16.0,22.0,0.0,y-axis-label
6,130.5,523.5,10.0,16.0,F,x-axis-label
7,259.5,523.5,10.0,16.0,L,x-axis-label
8,322.5,523.5,13.0,16.0,N,x-axis-label
9,388.5,523.5,11.5,16.0,P,x-axis-label
10,453.0,523.5,10.0,16.0,T,x-axis-label
11,516.0,523.5,13.0,16.0,U,x-axis-label
12,582.0,523.5,11.5,16.0,V,x-axis-label
13,643.5,523.5,16.0,16.0,W,x-axis-label
14,711.0,523.5,11.5,16.0,X,x-axis-label
15,775.5,523.5,11.5,16.0,Y,x-axis-label
16,840.0,523.5,11.5,16.0,Z,x-axis-label
17,480.0,558.0,20.5,16.0,tile,x-axis-title
18,196.5,523.5,7.0,16.0,I,x-axis-label
