id,x,y,width,height,text,type
0,306.0,7.5,422.5,29.5,Perceptron Learning Curve,title
3,7.5,156.0,34.0,152.5,F-meassure,y-axis-title
4,447.0,334.5,218.5,29.5,Non-lex + avg,legend-label
7,511.5,363.0,154.0,29.5,Lex + avg,legend-label
10,201.0,418.5,22.0,28.0,0,x-axis-label
11,264.0,418.5,22.0,28.0,1,x-axis-label
12,325.5,418.5,22.0,28.0,2,x-axis-label
13,387.0,418.5,22.0,28.0,3,x-axis-label
14,450.0,418.5,22.0,28.0,4,x-axis-label
15,511.5,418.5,22.0,28.0,5,x-axis-label
16,573.0,418.5,22.0,28.0,6,x-axis-label
17,636.0,418.5,22.0,28.0,7,x-axis-label
18,697.5,418.5,22.0,28.0,8,x-axis-label
19,361.5,460.5,311.5,29.5,number of iterations,x-axis-title
22,759.0,418.5,22.0,28.0,9,x-axis-label
23,811.5,418.5,41.5,28.0,10,x-axis-label
24,97.5,67.5,91.0,28.0,0.984,y-axis-label
25,97.5,100.5,91.0,29.5,0.982,y-axis-label
26,117.0,135.0,71.5,29.5,0.98,y-axis-label
27,97.5,169.5,91.0,28.0,0.978,y-axis-label
28,97.5,202.5,91.0,29.5,0.976,y-axis-label
29,97.5,237.0,91.0,29.5,0.974,y-axis-label
30,97.5,271.5,91.0,28.0,0.972,y-axis-label
31,117.0,304.5,71.5,29.5,0.97,y-axis-label
32,97.5,339.0,91.0,29.5,0.968,y-axis-label
33,97.5,373.5,91.0,28.0,0.966,y-axis-label
