id,x,y,width,height,text,type
0,49.5,4.5,28.0,22.0,0.2,y-axis-label
1,4.5,139.5,29.5,124.0,Probability,y-axis-title
2,39.0,99.0,38.5,20.5,0.15,y-axis-label
3,49.5,193.5,28.0,20.5,0.1,y-axis-label
4,39.0,288.0,38.5,20.5,0.05,y-axis-label
5,64.5,381.0,13.0,22.0,0,y-axis-label
6,142.5,397.5,44.5,20.5,1995,x-axis-label
7,226.5,397.5,43.0,20.5,1996,x-axis-label
8,309.0,397.5,43.0,20.5,1997,x-axis-label
9,391.5,397.5,43.0,20.5,1998,x-axis-label
10,474.0,397.5,44.5,20.5,1999,x-axis-label
11,556.5,397.5,44.5,20.5,2000,x-axis-label
12,640.5,397.5,43.0,20.5,2001,x-axis-label
13,723.0,397.5,43.0,20.5,2004,x-axis-label
14,805.5,397.5,44.5,20.5,2005,x-axis-label
15,433.5,418.5,128.5,29.5,Year Class,x-axis-title
