id,x,y,width,height,text,type
0,42.0,4.5,31.0,23.5,50,y-axis-label
1,211.5,61.5,86.5,25.0,English,legend-label
2,211.5,94.5,95.5,23.5,Chinese,legend-label
3,42.0,67.5,31.0,25.0,45,y-axis-label
4,6.0,156.0,26.5,352.0,Proportion of bilingual queries (%),y-axis-title
9,42.0,132.0,31.0,23.5,40,y-axis-label
10,42.0,195.0,31.0,23.5,35,y-axis-label
11,42.0,258.0,31.0,23.5,30,y-axis-label
12,42.0,321.0,31.0,25.0,25,y-axis-label
13,42.0,385.5,31.0,23.5,20,y-axis-label
14,42.0,448.5,31.0,23.5,15,y-axis-label
15,42.0,511.5,31.0,25.0,10,y-axis-label
16,57.0,576.0,16.0,23.5,5,y-axis-label
17,57.0,639.0,16.0,23.5,0,y-axis-label
18,70.5,658.5,17.5,23.5,1,x-axis-label
19,228.0,658.5,31.0,23.5,10,x-axis-label
20,385.5,658.5,44.5,23.5,100,x-axis-label
21,538.5,658.5,67.0,23.5,"1,000",x-axis-label
22,696.0,658.5,80.5,23.5,"10,000",x-axis-label
23,204.0,685.5,523.0,25.0,Frequency (# of times that queries are issued),x-axis-title
31,810.0,658.5,80.5,23.5,"50,000",x-axis-label
