id,x,y,width,height,text,type
0,7.5,147.0,32.5,263.5,Average Similarity,y-axis-title
2,96.0,7.5,44.5,32.5,1.4,y-axis-label
3,96.0,54.0,44.5,32.5,1.3,y-axis-label
4,96.0,100.5,44.5,34.0,1.2,y-axis-label
5,96.0,148.5,44.5,32.5,1.1,y-axis-label
6,121.5,195.0,19.0,34.0,1,y-axis-label
7,96.0,243.0,44.5,32.5,0.9,y-axis-label
8,96.0,289.5,44.5,32.5,0.8,y-axis-label
9,96.0,336.0,44.5,34.0,0.7,y-axis-label
10,96.0,384.0,44.5,32.5,0.6,y-axis-label
11,96.0,430.5,44.5,34.0,0.5,y-axis-label
12,96.0,477.0,44.5,34.0,0.4,y-axis-label
13,96.0,525.0,44.5,32.5,0.3,y-axis-label
14,154.5,559.5,19.0,32.5,0,x-axis-label
15,213.0,559.5,44.5,32.5,0.1,x-axis-label
16,283.5,559.5,46.0,32.5,0.2,x-axis-label
17,355.5,559.5,44.5,32.5,0.3,x-axis-label
18,427.5,559.5,44.5,32.5,0.4,x-axis-label
19,498.0,559.5,44.5,32.5,0.5,x-axis-label
20,570.0,559.5,44.5,32.5,0.6,x-axis-label
21,640.5,559.5,44.5,32.5,0.7,x-axis-label
22,712.5,559.5,44.5,32.5,0.8,x-axis-label
23,783.0,559.5,46.0,32.5,0.9,x-axis-label
24,370.5,610.5,292.0,32.5,Clustering Threshold,x-axis-title
26,867.0,559.5,19.0,32.5,1,x-axis-label
