id,x,y,width,height,text,type
0,75.0,28.5,49.0,43.0,80,y-axis-label
1,75.0,109.5,49.0,41.5,75,y-axis-label
2,75.0,189.0,49.0,43.0,70,y-axis-label
3,75.0,270.0,49.0,41.5,65,y-axis-label
4,75.0,349.5,49.0,41.5,60,y-axis-label
5,7.5,402.0,41.5,28.0,F,y-axis-title
7,75.0,430.5,49.0,41.5,55,y-axis-label
8,75.0,510.0,49.0,41.5,50,y-axis-label
9,1287.0,541.5,364.0,43.0,gold-standard POS,legend-label
11,1536.0,585.0,115.0,41.5,words,legend-label
12,1323.0,627.0,328.0,41.5,attenuated words,legend-label
14,912.0,670.5,739.0,41.5,attenuated words + gold-standard POS,legend-label
19,75.0,591.0,49.0,41.5,45,y-axis-label
20,75.0,670.5,49.0,41.5,40,y-axis-label
21,75.0,750.0,49.0,43.0,35,y-axis-label
22,178.5,853.5,73.0,41.5,100,x-axis-label
23,348.0,853.5,73.0,41.5,200,x-axis-label
24,570.0,853.5,74.5,41.5,500,x-axis-label
25,727.5,853.5,97.0,41.5,1000,x-axis-label
26,897.0,853.5,97.0,41.5,2000,x-axis-label
27,1120.5,853.5,97.0,41.5,5000,x-axis-label
28,1272.0,853.5,131.5,41.5,"10,000",x-axis-label
29,1440.0,853.5,133.0,41.5,"20,000",x-axis-label
30,1663.5,853.5,133.0,41.5,"50,000",x-axis-label
31,1734.0,895.5,133.0,43.0,"66,627",text-label
32,913.5,939.0,232.0,41.5,# sentences,x-axis-title
