id,x,y,width,height,text,type
0,43.5,-1.5,55.0,38.5,160,y-axis-label
1,43.5,60.0,55.0,38.5,140,y-axis-label
2,43.5,121.5,55.0,38.5,120,y-axis-label
3,196.5,87.0,274.0,38.5,Time to complete HITs,legend-label
4,196.5,136.5,190.0,38.5,Time to ﬁrst hit,legend-label
5,43.5,181.5,55.0,38.5,100,y-axis-label
6,58.5,243.0,40.0,38.5,80,y-axis-label
7,58.5,304.5,40.0,37.0,60,y-axis-label
8,58.5,364.5,40.0,38.5,40,y-axis-label
9,58.5,426.0,40.0,38.5,20,y-axis-label
10,121.5,523.5,38.5,86.5,Hindi*,x-axis-label
11,165.0,523.5,38.5,101.5,Spanish,x-axis-label
12,210.0,523.5,37.0,100.0,Russian,x-axis-label
13,253.5,523.5,38.5,71.5,Tamil,x-axis-label
14,297.0,523.5,38.5,83.5,Urdu*,x-axis-label
15,340.5,523.5,38.5,94.0,Turkish,x-axis-label
16,384.0,523.5,38.5,128.5,Romanian,x-axis-label
17,429.0,523.5,37.0,131.5,Ukrainan*,x-axis-label
18,472.5,523.5,38.5,94.0,Latvian,x-axis-label
19,516.0,523.5,38.5,79.0,Polish,x-axis-label
20,559.5,523.5,38.5,113.5,Albanian,x-axis-label
21,603.0,523.5,38.5,119.5,Afrikaans,x-axis-label
22,648.0,523.5,38.5,121.0,Bulgarian,x-axis-label
23,691.5,523.5,38.5,64.0,Farsi,x-axis-label
24,735.0,523.5,38.5,140.5,Indonesian,x-axis-label
25,778.5,523.5,38.5,82.0,Welsh,x-axis-label
26,823.5,523.5,37.0,85.0,Slovak,x-axis-label
27,867.0,523.5,38.5,98.5,Tagalog,x-axis-label
28,910.5,523.5,38.5,104.5,Maltese,x-axis-label
29,954.0,523.5,38.5,98.5,Serbian,x-axis-label
30,997.5,523.5,38.5,82.0,Uzbek,x-axis-label
31,1042.5,523.5,37.0,59.5,Thai,x-axis-label
32,1086.0,523.5,38.5,103.0,Bosnian,x-axis-label
33,1129.5,523.5,38.5,92.5,Korean,x-axis-label
34,1173.0,523.5,38.5,100.0,Nepali*,x-axis-label
35,1216.5,523.5,38.5,59.5,Irish,x-axis-label
36,1261.5,523.5,38.5,151.0,Mongolian*,x-axis-label
37,1305.0,523.5,38.5,68.5,Azeri,x-axis-label
38,1348.5,523.5,38.5,98.5,Punjabi,x-axis-label
39,1392.0,523.5,38.5,89.5,Bangla,x-axis-label
40,1437.0,523.5,37.0,68.5,Tatar,x-axis-label
41,1480.5,523.5,38.5,178.0,Kapampangan,x-axis-label
42,1524.0,523.5,38.5,98.5,Kurdish,x-axis-label
43,1567.5,523.5,38.5,67.0,LaMn,x-axis-label
44,1611.0,523.5,38.5,113.5,Turkmen,x-axis-label
45,1656.0,523.5,37.0,89.5,Somali,x-axis-label
46,1699.5,523.5,38.5,95.5,Basque,x-axis-label
47,73.5,486.0,25.0,38.5,0,y-axis-label
48,1.5,211.5,28.0,92.5,hours,y-axis-title
