id,x,y,width,height,text,type
0,79.5,132.0,73.0,31.0,1600,y-axis-label
1,7.5,166.5,32.5,154.0,time in sec,y-axis-title
4,421.5,16.5,245.5,32.5,Intel Xeon X5675,legend-label
7,409.5,48.0,257.5,32.5,Intel Core7 3690K,legend-label
10,385.5,79.5,281.5,32.5,Nvidia Tesla M2090,legend-label
13,441.0,112.5,226.0,31.0,Nvidia GTX 580,legend-label
16,79.5,48.0,73.0,31.0,3200,y-axis-label
17,97.5,216.0,55.0,31.0,800,y-axis-label
18,97.5,300.0,55.0,31.0,400,y-axis-label
19,97.5,384.0,55.0,32.5,200,y-axis-label
20,97.5,468.0,55.0,32.5,100,y-axis-label
21,165.0,499.5,20.5,32.5,0,x-axis-label
22,271.5,499.5,19.0,32.5,2,x-axis-label
23,376.5,499.5,20.5,32.5,4,x-axis-label
24,483.0,499.5,20.5,32.5,6,x-axis-label
25,589.5,499.5,20.5,32.5,8,x-axis-label
26,334.5,547.5,308.5,31.0,number of CPU cores,x-axis-title
30,687.0,499.5,37.0,32.5,10,x-axis-label
31,792.0,499.5,38.5,32.5,12,x-axis-label
