id,x,y,width,height,text,type
0,58.5,148.5,29.5,23.5,40,y-axis-label
1,6.0,189.0,25.0,155.5,>= All in Block,y-axis-title
5,58.5,76.5,29.5,25.0,50,y-axis-label
6,58.5,4.5,29.5,25.0,60,y-axis-label
7,177.0,27.0,157.0,25.0,Czech-English,legend-label
8,177.0,51.0,157.0,25.0,English-Czech,legend-label
9,169.5,75.0,164.5,25.0,English-French,legend-label
10,157.5,99.0,176.5,25.0,English-German,legend-label
11,157.5,124.5,176.5,23.5,English-Spanish,legend-label
12,169.5,148.5,164.5,25.0,French-English,legend-label
13,157.5,172.5,176.5,25.0,German-English,legend-label
14,157.5,196.5,176.5,25.0,Spanish-English,legend-label
15,270.0,220.5,64.0,25.0,a*x+b,legend-label
16,58.5,219.0,29.5,25.0,30,y-axis-label
17,58.5,291.0,29.5,25.0,20,y-axis-label
18,58.5,363.0,29.5,25.0,10,y-axis-label
19,72.0,435.0,16.0,25.0,0,y-axis-label
20,51.0,507.0,37.0,25.0,-10,y-axis-label
21,90.0,531.0,29.5,25.0,10,x-axis-label
22,190.5,531.0,29.5,25.0,20,x-axis-label
23,291.0,531.0,28.0,25.0,30,x-axis-label
24,390.0,531.0,29.5,25.0,40,x-axis-label
25,490.5,531.0,29.5,25.0,50,x-axis-label
26,396.0,567.0,110.5,25.0,>= Others,x-axis-title
28,591.0,531.0,28.0,25.0,60,x-axis-label
29,690.0,531.0,29.5,25.0,70,x-axis-label
30,790.5,531.0,29.5,25.0,80,x-axis-label
