id,x,y,width,height,text,type
0,7.5,180.0,43.0,223.0,BLEU score,y-axis-title
2,105.0,7.5,103.0,43.0,0.250,y-axis-label
3,105.0,61.5,103.0,43.0,0.248,y-axis-label
4,105.0,114.0,103.0,43.0,0.246,y-axis-label
5,105.0,168.0,103.0,43.0,0.244,y-axis-label
6,105.0,220.5,103.0,43.0,0.242,y-axis-label
7,105.0,274.5,103.0,43.0,0.240,y-axis-label
8,105.0,327.0,103.0,43.0,0.238,y-axis-label
9,105.0,381.0,103.0,41.5,0.236,y-axis-label
10,105.0,433.5,103.0,43.0,0.234,y-axis-label
11,105.0,487.5,103.0,41.5,0.232,y-axis-label
12,105.0,540.0,103.0,43.0,0.230,y-axis-label
13,406.5,61.5,94.0,41.5,p=12,text-label
14,310.5,220.5,71.5,43.0,p=5,text-label
15,457.5,208.5,92.5,41.5,k=30,text-label
16,336.0,301.5,92.5,41.5,k=10,text-label
17,790.5,274.5,113.5,41.5,k=100,text-label
18,522.0,420.0,203.5,43.0,k-best trees,legend-label
20,283.5,460.5,110.5,43.0,1-best,text-label
21,432.0,487.5,293.5,41.5,forests decoding,legend-label
23,261.0,585.0,25.0,41.5,0,x-axis-label
24,348.0,585.0,25.0,41.5,5,x-axis-label
25,424.5,585.0,46.0,41.5,10,x-axis-label
26,511.5,585.0,47.5,41.5,15,x-axis-label
27,598.5,585.0,47.5,41.5,20,x-axis-label
28,685.5,585.0,47.5,41.5,25,x-axis-label
29,774.0,585.0,46.0,41.5,30,x-axis-label
30,861.0,585.0,46.0,41.5,35,x-axis-label
31,234.0,651.0,683.5,43.0,average decoding time (secs/sentence),x-axis-title
