id,x,y,width,height,text,type
0,39.0,6.0,20.5,19.0,11,y-axis-label
1,582.0,24.0,55.0,19.0,Formal,legend-label
2,544.5,39.0,92.5,19.0,Constitutive,legend-label
3,597.0,54.0,40.0,19.0,Telic,legend-label
4,39.0,43.5,20.5,20.5,10,y-axis-label
5,7.5,129.0,20.5,145.0,Jaccard Coefficient,y-axis-title
7,48.0,82.5,11.5,19.0,9,y-axis-label
8,48.0,120.0,11.5,19.0,8,y-axis-label
9,48.0,157.5,11.5,19.0,7,y-axis-label
10,48.0,195.0,11.5,19.0,6,y-axis-label
11,48.0,232.5,11.5,19.0,5,y-axis-label
12,48.0,271.5,11.5,19.0,4,y-axis-label
13,48.0,309.0,11.5,19.0,3,y-axis-label
14,48.0,346.5,11.5,19.0,2,y-axis-label
15,48.0,384.0,11.5,19.0,1,y-axis-label
16,64.5,399.0,11.5,19.0,0,x-axis-label
17,165.0,399.0,25.0,19.0,0.5,x-axis-label
18,279.0,399.0,11.5,19.0,1,x-axis-label
19,378.0,399.0,26.5,19.0,1.5,x-axis-label
20,364.5,423.0,49.0,19.0,Credit,x-axis-title
21,492.0,399.0,11.5,19.0,2,x-axis-label
22,592.5,399.0,25.0,19.0,2.5,x-axis-label
23,706.5,399.0,11.5,19.0,3,x-axis-label
