id,x,y,width,height,text,type
0,66.0,9.0,34.0,28.0,10,y-axis-label
1,81.0,100.5,19.0,26.5,8,y-axis-label
2,7.5,160.5,28.0,175.0,Relative recall,y-axis-title
4,81.0,190.5,19.0,28.0,6,y-axis-label
5,81.0,282.0,19.0,26.5,4,y-axis-label
6,81.0,372.0,19.0,28.0,2,y-axis-label
7,423.0,414.0,199.0,28.0,Quetchup (click),legend-label
9,553.5,442.5,68.5,28.0,Tchai,legend-label
10,81.0,463.5,19.0,26.5,0,y-axis-label
11,159.0,490.5,32.5,28.0,10,x-axis-label
12,222.0,490.5,34.0,28.0,20,x-axis-label
13,286.5,490.5,32.5,28.0,30,x-axis-label
14,349.5,490.5,32.5,28.0,40,x-axis-label
15,412.5,490.5,34.0,28.0,50,x-axis-label
16,477.0,490.5,32.5,28.0,60,x-axis-label
17,540.0,490.5,32.5,28.0,70,x-axis-label
18,604.5,490.5,32.5,28.0,80,x-axis-label
19,667.5,490.5,32.5,28.0,90,x-axis-label
20,723.0,490.5,49.0,28.0,100,x-axis-label
21,396.0,531.0,65.5,28.0,Rank,x-axis-title
