id,x,y,width,height,text,type
0,73.5,132.0,35.5,31.0,35,y-axis-label
1,6.0,213.0,31.0,110.5,%BLEU,y-axis-title
2,73.5,9.0,35.5,31.0,40,y-axis-label
3,73.5,255.0,35.5,31.0,30,y-axis-label
4,73.5,378.0,35.5,31.0,25,y-axis-label
5,73.5,501.0,35.5,31.0,20,y-axis-label
6,175.5,531.0,37.0,31.0,10,x-axis-label
7,246.0,531.0,37.0,31.0,20,x-axis-label
8,316.5,531.0,37.0,31.0,30,x-axis-label
9,387.0,531.0,37.0,31.0,40,x-axis-label
10,457.5,531.0,35.5,31.0,50,x-axis-label
11,526.5,531.0,37.0,31.0,60,x-axis-label
12,597.0,531.0,37.0,31.0,70,x-axis-label
13,667.5,531.0,37.0,31.0,80,x-axis-label
14,738.0,531.0,37.0,31.0,90,x-axis-label
15,799.5,531.0,53.5,31.0,100,x-axis-label
16,423.0,577.5,103.0,31.0,sample,x-axis-title
