id,x,y,width,height,text,type
0,64.5,12.0,13.0,22.0,1,y-axis-label
1,46.5,85.5,31.0,22.0,0.9,y-axis-label
2,46.5,159.0,31.0,22.0,0.8,y-axis-label
3,7.5,316.5,31.0,142.0,Sensitivity,y-axis-title
4,46.5,232.5,31.0,20.5,0.7,y-axis-label
5,46.5,306.0,31.0,20.5,0.6,y-axis-label
6,46.5,378.0,31.0,22.0,0.5,y-axis-label
7,46.5,451.5,31.0,22.0,0.4,y-axis-label
8,46.5,525.0,31.0,22.0,0.3,y-axis-label
9,787.5,598.5,34.0,31.0,all,legend-label
10,787.5,636.0,185.5,31.0,what−is−said,legend-label
11,787.5,673.5,209.5,31.0,how−it−is−said,legend-label
12,46.5,598.5,31.0,22.0,0.2,y-axis-label
13,46.5,672.0,31.0,22.0,0.1,y-axis-label
14,64.5,745.5,13.0,22.0,0,y-axis-label
15,76.5,763.5,13.0,22.0,0,x-axis-label
16,160.5,763.5,31.0,22.0,0.1,x-axis-label
17,253.5,763.5,31.0,22.0,0.2,x-axis-label
18,346.5,763.5,31.0,22.0,0.3,x-axis-label
19,439.5,763.5,31.0,22.0,0.4,x-axis-label
20,532.5,763.5,31.0,22.0,0.5,x-axis-label
21,625.5,763.5,31.0,22.0,0.6,x-axis-label
22,718.5,763.5,31.0,22.0,0.7,x-axis-label
23,811.5,763.5,31.0,22.0,0.8,x-axis-label
24,904.5,763.5,31.0,22.0,0.9,x-axis-label
25,457.5,787.5,179.5,32.5,1−Specificity,x-axis-title
26,1005.0,763.5,14.5,22.0,1,x-axis-label
